instance_index,original_test_index,decile1,decile3,fam_inc,lsat,ugpa,gender,race1,fulltime,predicted_class,prediction_score,target_law
2767,20373,3.0,2.0,4.0,34.0,2.1,1,0,1.0,0,0.33,0
2768,3784,5.0,3.0,5.0,37.0,3.3,1,0,1.0,0,0.0,0
2769,2673,9.0,9.0,3.0,37.0,3.4,1,0,1.0,0,0.0,0
2770,5710,2.0,5.0,3.0,34.0,3.2,1,0,1.0,0,0.08886604246986109,0
2771,7157,9.0,9.0,4.0,38.0,3.2,0,0,1.0,0,0.0,0
2772,11934,7.0,5.0,3.0,47.0,3.9,0,2,1.0,0,0.02,0
2773,4507,1.0,1.0,2.0,38.0,3.3,0,3,1.0,0,0.2992143311426754,0
2774,7423,4.0,3.0,2.0,36.0,3.2,1,0,1.0,0,0.036093058981059765,0
2775,2492,8.0,5.0,4.0,32.0,3.4,0,0,2.0,0,0.16,1
2776,19623,10.0,10.0,4.0,37.0,2.5,1,0,1.0,0,0.0,0
2777,2556,9.0,7.0,3.0,39.0,3.4,1,0,1.0,0,0.01,0
2778,5345,7.0,6.0,3.0,27.7,3.3,1,0,1.0,0,0.27,0
2779,10770,4.0,3.0,3.0,35.0,2.8,1,0,2.0,0,0.35,0
2780,14841,3.0,5.0,2.0,35.0,3.1,0,0,1.0,0,0.07,0
2781,9158,9.0,9.0,4.0,30.0,3.6,1,0,1.0,0,0.0,0
2782,10521,7.0,7.0,4.0,41.0,2.9,0,0,1.0,0,0.008866042469861085,0
2783,5529,2.0,2.0,4.0,42.0,2.2,1,0,1.0,0,0.08,0
2784,9254,8.0,9.0,5.0,42.0,3.6,0,0,1.0,0,0.0,0
2785,1693,9.0,10.0,4.0,41.0,3.5,0,0,1.0,0,0.0,0
2786,8901,4.0,6.0,4.0,40.0,3.6,1,0,1.0,0,0.0,0
2787,13028,2.0,1.0,4.0,40.0,3.7,1,0,1.0,0,0.337980944460498,1
2788,17451,7.0,7.0,4.0,36.0,3.0,1,1,1.0,0,0.01,0
2789,15688,6.0,4.0,3.0,31.0,3.1,0,1,1.0,0,0.018797885108177367,0
2790,1897,9.0,9.0,4.0,43.0,3.4,0,0,1.0,0,0.0,0
2791,1659,5.0,5.0,4.0,34.0,3.5,0,0,1.0,0,0.018866042469861087,0
2792,17905,2.0,1.0,5.0,42.0,3.0,1,0,1.0,0,0.11,0
2793,2379,1.0,2.0,4.0,37.0,3.4,1,0,1.0,0,0.32765092174081645,0
2794,19221,8.0,7.0,3.0,40.0,3.8,0,0,1.0,0,0.0,0
2795,14759,4.0,2.0,4.0,41.0,3.1,1,0,1.0,0,0.018866042469861087,0
2796,16977,1.0,2.0,2.0,31.0,3.0,1,1,1.0,0,0.34224348631641355,1
2797,15651,5.0,6.0,4.0,26.7,3.1,1,2,1.0,0,0.07,1
2798,17234,4.0,3.0,4.0,33.0,3.0,1,0,1.0,0,0.01,0
2799,6691,1.0,1.0,4.0,29.0,3.2,1,0,1.0,0,0.23,0
2800,13898,10.0,10.0,4.0,42.0,2.7,1,0,1.0,0,0.0,0
2801,8071,9.0,8.0,4.0,36.0,3.6,0,0,1.0,0,0.0,0
2802,11036,10.0,10.0,3.0,38.0,2.8,1,0,1.0,0,0.0,0
2803,13325,6.0,6.0,3.0,41.0,3.7,0,0,1.0,0,0.04,0
2804,7298,8.0,8.0,3.0,42.0,3.2,0,0,1.0,0,0.0,0
2805,11922,3.0,3.0,3.0,40.0,3.9,0,1,1.0,0,0.08,0
2806,18351,4.0,3.0,3.0,31.0,2.6,1,1,1.0,0,0.3362280497705696,0
2807,9159,6.0,4.0,3.0,34.5,3.6,1,4,1.0,0,0.01,0
2808,6462,4.0,4.0,3.0,37.0,3.2,1,0,1.0,0,0.01,0
2809,388,8.0,9.0,4.0,34.0,3.5,0,0,1.0,0,0.0,0
2810,20073,2.0,4.0,3.0,25.0,2.3,0,3,2.0,0,0.36,1
2811,17490,1.0,1.0,2.0,35.0,3.0,0,3,1.0,0,0.21,0
2812,10746,3.0,1.0,4.0,39.0,2.8,1,0,1.0,0,0.31,0
2813,11488,7.0,4.0,2.0,35.0,2.8,1,0,1.0,0,0.24,0
2814,6050,1.0,2.0,3.0,44.0,3.2,1,0,1.0,0,0.07,1
2815,2863,10.0,8.0,4.0,48.0,3.4,1,0,1.0,0,0.0,0
2816,7520,2.0,2.0,3.0,32.0,2.4,1,3,1.0,0,0.26541537089263867,0
2817,4812,2.0,1.0,4.0,39.0,3.3,1,0,1.0,0,0.05969015968564501,1
2818,346,6.0,2.0,3.0,36.0,3.5,0,0,1.0,0,0.18,1
2819,14442,6.0,6.0,3.0,31.0,2.7,1,1,1.0,0,0.0,0
2820,17388,6.0,5.0,3.0,31.0,3.0,0,0,1.0,0,0.08884389942602254,0
2821,10495,4.0,3.0,3.0,29.5,2.9,0,0,1.0,0,0.07939894255408868,0
2822,20055,1.0,1.0,4.0,42.0,2.5,1,3,1.0,0,0.39,1
2823,11319,7.0,3.0,4.0,39.0,2.8,1,0,1.0,0,0.09,0
2824,12275,5.0,5.0,4.0,34.0,3.9,0,2,1.0,0,0.04,0
2825,19596,6.0,5.0,4.0,36.0,2.5,1,0,1.0,0,0.02,0
2826,17827,8.0,8.0,4.0,33.0,3.0,1,0,1.0,0,0.0,0
2827,17841,7.0,7.0,3.0,37.0,3.0,1,0,1.0,0,0.009398942554088683,0
2828,7947,6.0,7.0,3.0,36.0,3.6,0,0,1.0,0,0.0,0
2829,8612,10.0,10.0,4.0,38.0,3.6,0,0,1.0,0,0.0,0
2830,6540,7.0,8.0,3.0,47.0,3.2,0,0,1.0,0,0.0,0
2831,12990,8.0,8.0,3.0,29.0,3.7,1,0,1.0,0,0.0,0
2832,11129,1.0,1.0,3.0,36.0,2.8,1,1,1.0,0,0.21455327211917805,1
2833,4219,2.0,4.0,3.0,33.0,3.3,0,0,1.0,0,0.23661552511415526,0
2834,17526,3.0,1.0,2.0,27.0,3.0,0,2,1.0,0,0.2560930589810598,1
2835,15110,2.0,2.0,3.0,36.0,3.1,1,0,1.0,0,0.07886604246986108,0
2836,6869,10.0,8.0,4.0,42.0,3.2,1,0,1.0,0,0.0,0
2837,16019,5.0,5.0,4.0,37.5,3.1,1,0,1.0,0,0.007963064746619765,0
2838,1239,1.0,1.0,3.0,33.0,3.5,1,0,1.0,0,0.06622804977056954,0
2839,16667,6.0,4.0,4.0,39.0,3.0,1,0,1.0,0,0.07939894255408868,0
2840,14896,4.0,3.0,3.0,32.0,3.1,0,0,1.0,0,0.07652997004789952,1
2841,10835,9.0,8.0,4.0,31.0,2.8,1,0,1.0,0,0.02,0
2842,6618,8.0,9.0,4.0,48.0,3.2,0,4,1.0,0,0.0,0
2843,1258,7.0,8.0,3.0,37.0,3.5,0,0,1.0,0,0.0,0
2844,16590,7.0,7.0,4.0,41.0,3.0,0,0,1.0,0,0.0,0
2845,17211,3.0,4.0,2.0,39.0,3.0,0,0,1.0,0,0.09,0
2846,1455,8.0,6.0,3.0,42.0,3.5,0,0,1.0,0,0.0,0
2847,1106,6.0,5.0,3.0,39.0,3.5,0,0,1.0,0,0.03,0
2848,1391,4.0,3.0,3.0,32.0,3.5,1,0,1.0,0,0.16,0
2849,13502,4.0,5.0,4.0,30.0,3.7,0,0,1.0,0,0.05,0
2850,876,6.0,8.0,3.0,39.0,3.5,0,0,1.0,0,0.0,0
2851,13387,10.0,10.0,3.0,32.5,3.7,0,0,1.0,0,0.0,0
2852,3990,3.0,3.0,4.0,35.0,3.3,1,0,1.0,0,0.12,0
2853,12825,2.0,2.0,3.0,38.0,3.7,1,0,1.0,0,0.07435558301172876,0
2854,6021,5.0,3.0,5.0,38.0,3.2,1,0,1.0,0,0.0,0
2855,2087,8.0,8.0,3.0,42.0,3.4,1,4,1.0,0,0.0,0
2856,14417,7.0,6.0,4.0,39.0,2.7,0,0,1.0,0,0.0,0
2857,7659,8.0,4.0,3.0,35.0,2.4,1,0,1.0,0,0.24,1
2858,1861,5.0,3.0,3.0,46.0,3.4,1,0,1.0,0,0.02,0
2859,19822,3.0,4.0,2.0,42.0,2.5,1,3,1.0,0,0.1,0
2860,4286,4.0,4.0,4.0,36.0,3.3,0,0,1.0,0,0.029398942554088682,0
2861,10362,5.0,4.0,4.0,33.0,2.9,1,0,1.0,0,0.1258191524472692,0
2862,16878,6.0,7.0,4.0,30.0,3.0,0,1,1.0,0,0.03736200730070845,0
2863,14146,10.0,8.0,4.0,45.0,2.7,1,0,1.0,0,0.01,0
2864,13862,7.0,4.0,4.0,31.0,2.7,1,0,1.0,0,0.39,0
2865,16849,3.0,2.0,3.0,39.0,3.0,1,0,1.0,0,0.05,0
2866,20417,8.0,10.0,4.0,42.0,1.7,0,0,2.0,0,0.0,0
2867,13690,3.0,3.0,3.0,33.0,3.7,1,0,1.0,0,0.14569514968634192,0
2868,5296,9.0,9.0,4.0,31.0,3.3,0,2,1.0,0,0.0,0
2869,14825,10.0,10.0,4.0,46.0,3.1,0,0,1.0,0,0.06,0
2870,10053,10.0,9.0,4.0,40.0,2.9,1,0,1.0,0,0.0,0
2871,4151,6.0,7.0,4.0,33.0,3.3,0,0,1.0,0,0.008866042469861085,0
2872,8167,4.0,5.0,3.0,39.0,3.6,0,0,1.0,0,0.0,0
2873,18347,5.0,4.0,4.0,36.0,2.6,0,0,1.0,0,0.15788316862903173,0
2874,9721,7.0,4.0,4.0,34.5,2.9,1,0,1.0,0,0.14886604246986107,0
2875,19888,1.0,2.0,5.0,27.0,2.5,1,0,1.0,0,0.36,0
2876,14369,2.0,3.0,3.0,39.0,2.7,1,0,1.0,0,0.11,0
2877,6428,4.0,3.0,4.0,30.0,3.2,0,0,1.0,0,0.35969015968564505,1
2878,11732,7.0,7.0,2.0,36.0,3.9,0,3,1.0,0,0.01,0
2879,14519,6.0,6.0,4.0,31.5,2.7,1,0,1.0,0,0.13,0
2880,2948,8.0,8.0,3.0,34.0,3.4,1,0,1.0,0,0.0,0
2881,13856,10.0,8.0,3.0,31.0,2.7,1,0,1.0,0,0.09,0
2882,9057,2.0,2.0,4.0,44.0,3.6,1,0,1.0,0,0.17,0
2883,2115,10.0,9.0,5.0,40.0,3.4,1,0,1.0,0,0.0,0
2884,19887,7.0,3.0,5.0,30.0,2.5,1,0,1.0,0,0.07,0
2885,2732,6.0,7.0,3.0,36.0,3.4,1,0,1.0,0,0.0,0
2886,6818,8.0,7.0,4.0,28.5,3.2,1,0,1.0,0,0.02,1
2887,9914,8.0,5.0,4.0,41.0,2.9,1,0,1.0,0,0.0,0
2888,17807,10.0,10.0,5.0,40.0,3.0,0,0,1.0,0,0.0,0
2889,11648,6.0,3.0,4.0,42.0,2.8,0,0,1.0,0,0.03,0
2890,2423,9.0,8.0,4.0,39.0,3.4,1,0,1.0,0,0.0,0
2891,1229,6.0,5.0,4.0,42.0,3.5,1,0,1.0,0,0.0,0
2892,2421,6.0,4.0,3.0,34.0,3.4,1,0,1.0,0,0.03,0
2893,463,9.0,8.0,2.0,39.0,3.5,0,0,1.0,0,0.0,0
2894,16764,7.0,9.0,5.0,43.0,3.0,1,0,1.0,0,0.0,0
2895,5454,7.0,7.0,4.0,35.0,3.3,1,0,1.0,0,0.0,0
2896,16659,7.0,5.0,3.0,33.0,3.0,0,0,1.0,0,0.07,0
2897,17150,8.0,7.0,4.0,38.0,3.0,0,0,1.0,0,0.01565804889479028,0
2898,7544,5.0,3.0,4.0,27.5,2.4,0,0,1.0,0,0.32,1
2899,14889,10.0,7.0,3.0,22.0,3.1,1,3,1.0,0,0.12,1
2900,3018,5.0,4.0,3.0,36.0,3.4,1,0,1.0,0,0.20731129193764716,0
2901,2036,8.0,8.0,4.0,39.0,3.4,1,0,1.0,0,0.0,0
2902,8489,9.0,10.0,3.0,36.5,3.6,1,0,1.0,0,0.0,0
2903,7603,9.0,9.0,1.0,41.0,2.4,1,0,1.0,0,0.01,0
2904,15909,5.0,7.0,3.0,42.0,3.1,1,0,1.0,0,0.0544930347945193,0
2905,10557,9.0,7.0,4.0,33.0,2.9,0,0,1.0,0,0.08,0
2906,16456,5.0,3.0,3.0,39.0,3.0,0,1,1.0,0,0.04,0
2907,19998,4.0,3.0,3.0,30.0,2.5,1,0,1.0,0,0.25,0
2908,11250,4.0,4.0,3.0,40.0,2.8,1,0,1.0,0,0.22375335982909722,0
2909,14317,6.0,5.0,4.0,37.0,2.7,1,0,1.0,0,0.0,0
2910,12335,5.0,6.0,4.0,29.0,3.9,0,0,1.0,0,0.03,0
2911,1895,3.0,4.0,3.0,31.0,3.4,1,0,1.0,0,0.37,0
2912,5084,4.0,5.0,3.0,37.0,3.3,0,0,1.0,0,0.0,0
2913,12839,6.0,6.0,4.0,42.5,3.7,1,0,1.0,0,0.0,0
2914,16869,5.0,5.0,4.0,29.0,3.0,1,0,1.0,0,0.25,0
2915,15140,4.0,3.0,2.0,44.0,3.1,1,4,1.0,0,0.03912471855269166,0
2916,14289,7.0,5.0,4.0,42.0,2.7,1,1,1.0,0,0.0,0
2917,11390,6.0,7.0,3.0,29.0,2.8,1,0,1.0,0,0.05,0
2918,16610,9.0,7.0,3.0,37.0,3.0,1,1,1.0,0,0.0,0
2919,1874,10.0,9.0,3.0,41.0,3.4,0,0,1.0,0,0.0,0
2920,10366,10.0,10.0,4.0,43.0,2.9,0,0,1.0,0,0.0,0
2921,13592,3.0,3.0,5.0,43.0,3.7,1,0,1.0,0,0.0,0
2922,19371,2.0,4.0,4.0,36.0,3.8,1,0,1.0,0,0.02,0
2923,15060,7.0,6.0,4.0,33.0,3.1,0,0,1.0,0,0.13,0
2924,7950,9.0,9.0,4.0,40.0,3.6,1,0,1.0,0,0.0,0
2925,18008,5.0,5.0,4.0,30.5,2.6,1,0,1.0,0,0.06,0
2926,8672,9.0,10.0,3.0,48.0,3.6,0,0,1.0,0,0.0,0
2927,2388,7.0,7.0,4.0,33.0,3.4,1,0,2.0,0,0.04,0
2928,10815,3.0,3.0,4.0,38.5,2.8,0,0,1.0,0,0.01,0
2929,5003,9.0,7.0,3.0,34.0,3.3,1,2,1.0,0,0.0,0
2930,18441,9.0,10.0,3.0,40.0,2.6,1,0,1.0,0,0.0,0
2931,592,6.0,6.0,4.0,38.0,3.5,0,0,1.0,0,0.01,0
2932,14049,1.0,1.0,1.0,35.5,2.7,0,2,1.0,0,0.21921433114267544,0
2933,20095,6.0,6.0,4.0,33.0,2.3,1,1,1.0,0,0.07,0
2934,3731,4.0,3.0,3.0,41.0,3.3,0,0,1.0,0,0.15,1
2935,7748,4.0,6.0,2.0,37.0,2.4,1,0,1.0,0,0.04,0
2936,4938,3.0,4.0,2.0,39.0,3.3,1,0,1.0,0,0.01,0
2937,19738,4.0,8.0,1.0,38.0,2.5,1,0,2.0,0,0.04,1
2938,2075,7.0,9.0,4.0,34.0,3.4,0,0,1.0,0,0.0,0
2939,4499,8.0,7.0,5.0,42.0,3.3,1,0,1.0,0,0.0,0
2940,15074,9.0,8.0,5.0,34.0,3.1,1,2,1.0,0,0.0,0
2941,10729,5.0,5.0,4.0,34.0,2.8,0,0,1.0,0,0.01,0
2942,8015,4.0,10.0,3.0,35.0,3.6,0,0,1.0,0,0.0,0
2943,16676,10.0,9.0,3.0,38.0,3.0,1,0,2.0,0,0.0,0
2944,12735,6.0,6.0,5.0,39.0,3.7,0,0,1.0,0,0.01,0
2945,11244,1.0,1.0,4.0,40.0,2.8,0,0,1.0,0,0.02,0
2946,10833,4.0,4.0,3.0,34.0,2.8,0,0,1.0,0,0.08,0
2947,20057,9.0,5.0,4.0,41.0,2.5,1,0,1.0,0,0.1,0
2948,4644,6.0,5.0,5.0,29.0,3.3,1,0,1.0,0,0.0,0
2949,18603,7.0,5.0,4.0,39.0,2.6,0,0,1.0,0,0.02,0
2950,24,3.0,4.0,4.0,47.0,3.5,1,0,1.0,0,0.01,0
2951,16422,7.0,6.0,4.0,35.0,3.0,0,0,2.0,0,0.25,0
2952,10839,10.0,10.0,3.0,30.0,2.8,1,1,1.0,0,0.14,0
2953,17103,5.0,3.0,2.0,33.0,3.0,0,0,1.0,0,0.2,0
2954,15892,2.0,1.0,5.0,32.0,3.1,1,0,1.0,0,0.393825143920782,0
2955,14898,7.0,5.0,5.0,44.0,3.1,1,0,1.0,0,0.0,0
2956,11337,2.0,2.0,4.0,38.0,2.8,1,0,1.0,0,0.26,0
2957,17900,8.0,8.0,2.0,43.0,3.0,1,0,1.0,0,0.0,0
2958,6948,4.0,5.0,3.0,32.0,3.2,1,3,1.0,0,0.11939894255408869,0
2959,18917,8.0,8.0,4.0,34.0,3.8,0,0,1.0,0,0.03,0
2960,7207,9.0,8.0,2.0,36.5,3.2,0,0,1.0,0,0.06581245855225869,0
2961,420,9.0,9.0,3.0,32.0,3.5,0,0,1.0,0,0.0,0
2962,13998,7.0,7.0,3.0,45.0,2.7,0,0,1.0,0,0.0,0
2963,2764,10.0,9.0,4.0,34.0,3.4,1,0,1.0,0,0.0,0
2964,14948,9.0,8.0,4.0,41.0,3.1,1,0,1.0,0,0.0,0
2965,1181,10.0,10.0,3.0,36.0,3.5,1,0,1.0,0,0.0,0
2966,8856,10.0,10.0,4.0,47.0,3.6,1,2,1.0,0,0.0,0
2967,15176,7.0,7.0,4.0,42.0,3.1,0,0,1.0,0,0.0,0
2968,1749,2.0,3.0,4.0,33.5,3.4,0,0,1.0,0,0.008866042469861085,0
2969,16360,9.0,8.0,1.0,41.0,3.1,0,0,1.0,0,0.0,0
2970,18976,2.0,2.0,3.0,41.0,3.8,1,2,1.0,0,0.07796306474661976,1
2971,3830,5.0,4.0,3.0,35.0,3.3,0,0,1.0,0,0.02,0
2972,16915,3.0,2.0,5.0,40.0,3.0,1,0,1.0,0,0.08,0
2973,4712,9.0,8.0,4.0,43.0,3.3,0,0,1.0,0,0.0,0
2974,11305,5.0,7.0,5.0,36.0,2.8,1,0,1.0,0,0.10722701651119868,0
2975,5086,9.0,9.0,4.0,33.0,3.3,1,0,1.0,0,0.0,0
2976,6071,2.0,3.0,4.0,40.0,3.2,0,0,1.0,0,0.0,0
2977,18505,7.0,6.0,4.0,41.0,2.6,0,0,1.0,0,0.06,0
2978,3089,5.0,5.0,3.0,33.0,3.4,1,0,1.0,0,0.04651926690212587,0
2979,9238,1.0,1.0,4.0,46.0,3.6,1,0,1.0,0,0.1,0
2980,19779,1.0,1.0,3.0,28.0,2.5,0,1,2.0,0,0.3873231876164219,1
2981,4779,10.0,10.0,4.0,39.0,3.3,0,0,1.0,0,0.0,0
2982,9680,3.0,2.0,5.0,34.0,2.9,0,0,1.0,0,0.3182649850239498,0
2983,13004,8.0,6.0,3.0,43.0,3.7,1,0,1.0,0,0.0,0
2984,4189,9.0,8.0,2.0,37.0,3.3,1,0,1.0,0,0.0,0
2985,2724,10.0,10.0,4.0,33.0,3.4,0,0,1.0,0,0.0,0
2986,4204,3.0,4.0,1.0,20.0,3.3,0,4,2.0,0,0.27,1
2987,2322,5.0,5.0,3.0,44.0,3.4,1,0,1.0,0,0.0,0
2988,18512,2.0,2.0,3.0,31.0,2.6,1,4,1.0,0,0.2860994400707279,0
2989,1570,8.0,7.0,3.0,33.0,3.5,1,0,1.0,0,0.019398942554088684,0
2990,18043,3.0,2.0,4.0,36.0,2.6,1,0,1.0,0,0.2488660424698611,0
2991,7867,3.0,3.0,4.0,41.0,3.6,0,0,1.0,0,0.0,0
2992,9922,5.0,7.0,3.0,36.5,2.9,0,0,1.0,0,0.01,0
2993,9933,10.0,10.0,4.0,36.0,2.9,1,0,1.0,0,0.0,0
2994,10949,7.0,6.0,4.0,34.5,2.8,1,0,1.0,0,0.10292216619754062,0
2995,5045,6.0,5.0,4.0,38.5,3.3,1,0,1.0,0,0.0,0
2996,18042,7.0,5.0,4.0,40.5,2.6,1,0,2.0,0,0.07,0
2997,3120,9.0,9.0,2.0,39.0,3.4,0,0,1.0,0,0.0,0
2998,4367,4.0,1.0,4.0,38.0,3.3,1,0,1.0,0,0.04,1
2999,16527,3.0,2.0,3.0,37.0,3.0,1,0,1.0,0,0.07597884022164038,0
3000,10804,3.0,4.0,5.0,36.0,2.8,1,0,1.0,0,0.01,1
3001,775,10.0,10.0,4.0,39.0,3.5,0,0,1.0,0,0.0,0
3002,2404,8.0,7.0,3.0,40.0,3.4,1,0,1.0,0,0.02,0
3003,14038,3.0,4.0,4.0,44.0,2.7,1,0,1.0,0,0.05569514968634194,0
3004,7213,10.0,10.0,4.0,40.0,3.2,1,0,1.0,0,0.0,0
3005,9668,10.0,10.0,3.0,48.0,2.9,1,0,1.0,0,0.0,0
3006,1746,3.0,1.0,2.0,36.0,3.4,1,0,1.0,0,0.26599706996367195,0
3007,17714,5.0,4.0,5.0,35.0,3.0,1,1,1.0,0,0.08773208493972216,0
3008,12399,10.0,10.0,4.0,45.0,3.9,0,0,1.0,0,0.0,0
3009,920,9.0,7.0,3.0,33.5,3.5,1,0,1.0,0,0.0,0
3010,1196,10.0,9.0,4.0,34.0,3.5,1,0,1.0,0,0.0,0
3011,407,7.0,6.0,4.0,33.0,3.5,1,0,1.0,0,0.01,0
3012,17152,9.0,9.0,5.0,35.0,3.0,1,0,1.0,0,0.0,0
3013,3033,3.0,3.0,4.0,42.0,3.4,0,2,1.0,0,0.0,0
3014,19946,5.0,1.0,4.0,41.0,2.5,0,0,1.0,0,0.25,0
3015,6432,6.0,7.0,3.0,37.0,3.2,0,0,1.0,0,0.0,0
3016,5663,10.0,10.0,3.0,48.0,3.2,1,0,1.0,0,0.0,0
3017,6286,2.0,2.0,3.0,37.0,3.2,0,0,1.0,0,0.01,0
3018,20238,4.0,1.0,4.0,36.0,2.3,1,0,1.0,0,0.39,1
3019,116,5.0,3.0,3.0,38.0,3.5,1,0,1.0,0,0.04,0
3020,18715,9.0,9.0,4.0,47.0,3.8,1,0,1.0,0,0.0,0
3021,12770,10.0,10.0,4.0,32.0,3.7,1,0,1.0,0,0.0,0
3022,14764,3.0,2.0,3.0,35.5,3.1,0,4,1.0,0,0.09773208493972216,1
3023,16441,7.0,7.0,3.0,45.0,3.0,1,0,1.0,0,0.0,0
3024,15132,10.0,9.0,5.0,37.0,3.1,0,0,1.0,0,0.0,0
3025,15507,7.0,7.0,4.0,36.0,3.1,0,0,1.0,0,0.0,0
3026,9070,10.0,10.0,3.0,38.0,3.6,0,0,1.0,0,0.0,0
3027,9558,5.0,6.0,4.0,34.0,2.9,0,0,1.0,0,0.0,0
3028,3708,4.0,6.0,4.0,33.0,3.3,0,0,1.0,0,0.03722701651119868,0
3029,13585,3.0,1.0,4.0,36.0,3.7,1,0,1.0,0,0.1682043763734638,1
3030,11219,7.0,7.0,2.0,40.0,2.8,0,0,1.0,0,0.0,0
3031,1276,7.0,6.0,3.0,34.0,3.5,0,0,1.0,0,0.008866042469861085,0
3032,14359,7.0,5.0,3.0,38.0,2.7,1,3,1.0,0,0.12,0
3033,2941,7.0,8.0,3.0,40.0,3.4,1,0,1.0,0,0.0,0
3034,1529,2.0,2.0,4.0,37.0,3.5,1,0,1.0,0,0.04202556956396744,0
3035,7818,8.0,9.0,5.0,43.0,3.6,1,0,1.0,0,0.0,0
3036,13168,10.0,10.0,4.0,45.0,3.7,1,0,1.0,0,0.0,0
3037,8452,4.0,5.0,5.0,40.0,3.6,1,0,1.0,0,0.0,0
3038,19588,3.0,4.0,4.0,43.0,2.5,1,0,2.0,0,0.09,0
3039,8457,1.0,3.0,3.0,33.0,3.6,0,0,1.0,0,0.12886604246986108,0
3040,15130,2.0,3.0,3.0,32.0,3.1,1,0,1.0,0,0.02,0
3041,13321,10.0,10.0,4.0,33.0,3.7,0,0,2.0,0,0.0,0
3042,13912,7.0,6.0,5.0,44.0,2.7,1,0,1.0,0,0.0,0
3043,3491,7.0,7.0,1.0,39.0,3.4,1,0,1.0,0,0.026598127409583255,0
3044,5933,5.0,4.0,3.0,31.5,3.2,0,0,1.0,0,0.029398942554088682,0
3045,19148,6.0,7.0,3.0,37.0,3.8,1,0,1.0,0,0.0,0
3046,5067,7.0,6.0,3.0,48.0,3.3,0,0,1.0,0,0.0,0
3047,1690,9.0,8.0,3.0,42.0,3.5,1,0,1.0,0,0.0,0
3048,20103,10.0,5.0,4.0,39.0,2.3,0,0,2.0,0,0.15,0
3049,5318,9.0,8.0,3.0,40.0,3.3,1,0,1.0,0,0.0,0
3050,7311,4.0,3.0,3.0,35.0,3.2,1,2,1.0,0,0.05,0
3051,12930,4.0,3.0,3.0,44.0,3.7,1,0,1.0,0,0.0,0
3052,15521,7.0,5.0,4.0,28.0,3.1,1,0,2.0,0,0.28,0
3053,20132,1.0,1.0,3.0,43.0,2.3,0,0,1.0,0,0.16,1
3054,6958,5.0,4.0,4.0,32.0,3.2,0,0,1.0,0,0.04939894255408868,0
3055,13515,6.0,8.0,4.0,36.0,3.7,0,0,1.0,0,0.0,0
3056,17711,9.0,6.0,4.0,31.0,3.0,0,0,1.0,0,0.01,0
3057,9004,10.0,10.0,4.0,34.0,3.6,1,0,1.0,0,0.0,0
3058,1136,10.0,8.0,4.0,41.0,3.5,1,0,1.0,0,0.0,0
3059,7137,9.0,9.0,4.0,37.0,3.2,0,0,1.0,0,0.0,0
3060,774,9.0,7.0,1.0,42.0,3.5,0,0,1.0,0,0.0,0
3061,3595,5.0,6.0,5.0,33.0,3.4,1,0,1.0,0,0.009591102676699693,0
3062,7922,4.0,3.0,4.0,28.0,3.6,0,2,2.0,0,0.37,0
3063,9785,2.0,1.0,4.0,35.0,2.9,0,0,1.0,0,0.2824776311901758,1
3064,13452,9.0,9.0,4.0,36.0,3.7,1,0,2.0,0,0.0,0
3065,2908,10.0,10.0,3.0,38.0,3.4,1,0,1.0,0,0.0,0
3066,3980,10.0,9.0,3.0,36.5,3.3,1,0,1.0,0,0.0,0
3067,13183,10.0,9.0,3.0,45.0,3.7,1,0,1.0,0,0.0,0
3068,9610,1.0,2.0,2.0,24.0,2.9,0,1,1.0,0,0.39662595906528736,1
3069,16025,10.0,10.0,4.0,27.0,3.1,1,0,1.0,0,0.0,0
3070,14320,5.0,4.0,4.0,33.0,2.7,1,0,1.0,0,0.02,0
3071,20115,10.0,10.0,4.0,34.0,2.3,0,0,1.0,0,0.03,0
3072,2062,8.0,9.0,3.0,39.0,3.4,0,0,1.0,0,0.0,0
3073,1608,8.0,8.0,4.0,39.0,3.5,1,0,1.0,0,0.0,0
3074,1340,2.0,1.0,4.0,47.0,3.5,1,0,1.0,0,0.16,0
3075,18696,8.0,8.0,3.0,37.0,3.8,0,0,1.0,0,0.0,0
3076,1048,3.0,3.0,4.0,44.0,3.5,1,0,1.0,0,0.0,0
3077,3918,2.0,4.0,4.0,35.0,3.3,0,0,1.0,0,0.1,0
3078,8240,3.0,5.0,3.0,37.0,3.6,1,1,1.0,0,0.0,0
3079,7839,5.0,5.0,4.0,38.0,3.6,1,0,1.0,0,0.0,0
3080,6341,10.0,10.0,3.0,29.0,3.2,1,0,1.0,0,0.0,0
3081,15000,8.0,6.0,3.0,31.0,3.1,0,0,1.0,0,0.05796306474661977,0
3082,19692,9.0,8.0,4.0,32.0,2.5,1,0,1.0,0,0.0,0
3083,16419,5.0,5.0,4.0,29.0,3.0,1,4,1.0,0,0.25,1
3084,7078,9.0,7.0,3.0,34.0,3.2,1,0,1.0,0,0.07,0
3085,1363,8.0,7.0,4.0,38.0,3.5,0,0,1.0,0,0.08238201931610754,0
3086,208,10.0,10.0,5.0,48.0,3.5,1,0,1.0,0,0.0,0
3087,13339,3.0,3.0,3.0,37.0,3.7,1,0,1.0,0,0.0,0
3088,9952,7.0,5.0,4.0,31.0,2.9,1,0,1.0,0,0.11682910721648085,0
3089,20089,3.0,8.0,5.0,32.5,2.3,1,0,1.0,0,0.13,0
